bookID,isbn,title,author,contributors,book_series,average_rating,num_pages,ratings_count,text_reviews_count,isbn13,language_code,publication_date,publisher
31860,521654084,practical philosophy,immanuel kant,mary j. gregor,n,4.1,704,288,3,9780000000000.0,eng,1999-12-08,cambridge university press
31862,872204200,discourse on method and meditations on first philosophy,rené descartes,donald a. cress,n,3.71,103,24689,326,9780000000000.0,eng,1999-06-15,hackett publishing company  inc.
31864,872207803,readings in classical chinese philosophy,philip j. ivanhoe,bryan w. van norden,n,3.99,416,341,21,9780000000000.0,eng,2005-12-01,hackett publishing company  inc.
31868,495128449,logic and philosophy: a modern introduction,alan hausman,paul tidman,n,3.78,525,9,0,9780000000000.0,eng,2006-06-01,cengage learning
31871,226777103,history of political philosophy,leo strauss,joseph cropsey,n,4.17,980,441,27,9780000000000.0,eng,1987-11-30,university of chicago press
31875,674013735,what is ancient philosophy?,pierre hadot,michael chase,n,4.19,384,400,42,9780000000000.0,eng,2004-03-15,belknap press
31876,803272715,lectures on the history of philosophy 1: greek philosophy to plato,georg wilhelm friedrich hegel,e.s. haldane/frederick c. beiser,n,4.05,487,54,5,9780000000000.0,eng,1995-06-01,university of nebraska press
31878,812694090,seinfeld and philosophy,william irwin,,n,3.5,224,914,50,9780000000000.0,eng,1999-08-20,open court
31880,130422533,introduction to the philosophies of research and criticism in education and the social sciences,james   paul,,n,2.75,360,4,1,9780000000000.0,eng,2004-10-18,pearson
7585,1557832455,spring's awakening,frank wedekind,eric bentley,n,3.8,126,3378,137,9780000000000.0,eng,2000-04-01,applause books
31882,081269502x,the matrix and philosophy: welcome to the desert of the real,william irwin,gerald j. erion/barry  smith/carolyn korsmeyer/jonathan j. sanford/jason holt/theodore schick jr./gregory bassham/james lawler/david mitsuo nixon,n,3.91,280,1947,71,9780000000000.0,eng,2002-08-28,open court
31891,415267633,a short history of modern philosophy (routledge classics),roger scruton,,n,3.8,328,348,23,9780000000000.0,eng,2001-11-11,routledge
31894,198752725,ancient philosophy,anthony kenny,,n,3.98,341,260,20,9780000000000.0,eng,2006-11-30,oxford university press  usa
31898,812694538,woody allen and philosophy: [you mean my whole fallacy is wrong?],mark t. conard,aeon j. skoble/tom morris/william irwin,n,3.75,250,293,9,9780000000000.0,eng,2004-08-09,open court
31899,898702623,three philosophies of life: ecclesiastes—life as vanity  job—life as suffering  song of songs—life as love,peter kreeft,,n,4.3,140,437,52,9780000000000.0,eng,1990-06-01,ignatius press
31904,136626289,philosophy of religion,john harwood hick,,n,3.68,160,180,11,9780000000000.0,eng,1989-11-20,pearson
31910,140448152,early greek philosophy,jonathan barnes,,n,4.09,336,2088,44,9780000000000.0,eng,2002-09-26,penguin books
31911,198782748,contemporary political philosophy,will kymlicka,,n,4.0,512,594,17,9780000000000.0,eng,2001-10-25,oxford university press  usa
31912,812695313,buffy the vampire slayer and philosophy: fear and trembling in sunnydale,james b. south,william irwin,n,4.06,335,2519,85,9780000000000.0,eng,2003-03-13,open court
31916,415356296,philosophy: the classics,nigel warburton,,n,3.89,257,337,26,9780000000000.0,eng,1998-07-09,routledge
31917,195325923,the oxford handbook of philosophy of mathematics and logic,stewart shapiro,,n,4.25,832,19,1,9780000000000.0,eng,2007-03-01,oxford university press  usa
31923,875428320,three books of occult philosophy,cornelius agrippa,donald tyson,y,4.1,1024,1245,28,9780000000000.0,eng,1992-01-08,llewellyn publications
31925,031601334x,philosophy made simple,robert hellenga,,n,3.39,304,501,84,9780000000000.0,eng,2007-03-01,back bay books
31929,198752121,the philosophy of biology,david l. hull,michael ruse,n,3.89,784,14,3,9780000000000.0,eng,1998-08-27,oxford university press  usa
31938,451528301,ten great works of philosophy,robert paul wolff,rené descartes/david hume/immanuel kant/john stuart mill/william  james/plato/aristotle/anselm of canterbury/thomas aquinas/various,n,3.74,592,95,11,9780000000000.0,eng,2002-03-01,signet
31947,691020167,philosophy and the mirror of nature,richard m. rorty,,n,4.01,424,2815,48,9780000000000.0,eng,1981-01-21,princeton university press
31960,618251324,the best american sports writing 2003,buzz bissinger,glenn stout/elizabeth gilbert/bill plaschke/gary smith/michael j. agovino,n,3.87,352,53,2,9780000000000.0,eng,2003-10-10,mariner books
31968,60838639,walking the bible: a journey by land through the five books of moses,bruce feiler,,y,3.87,451,2539,331,9780000000000.0,eng,2005-08-02,william morrow paperbacks
31974,596009410,mac os x: tiger edition (the missing manual),david pogue,,n,3.79,864,96,6,9780000000000.0,eng,2005-07-19,o'reilly media
31975,078511677x,astonishing x-men  volume 2: dangerous,joss whedon,john cassaday,n,4.19,152,10769,282,9780000000000.0,eng,2007-06-27,marvel
31976,744001404,final fantasy x official strategy guide,dan birlew,,n,4.29,272,388,10,9780000000000.0,eng,2001-12-17,bradygames
31978,078512019x,ultimate x-men  vol. 14: phoenix?,robert kirkman,ben oliver/tom raney,y,3.7,144,1409,28,9780000000000.0,eng,2006-10-04,marvel
31979,785115315,astonishing x-men  volume 1: gifted,joss whedon,john cassaday,n,4.17,152,24262,557,9780000000000.0,eng,2006-05-10,marvel
31980,374131945,cross-x,joe  miller,,n,3.8,480,189,40,9780000000000.0,eng,2006-10-03,farrar straus giroux
31981,785117598,astonishing x-men  volume 3: torn,joss whedon,john cassaday,n,4.24,152,8900,241,9780000000000.0,eng,2007-02-14,marvel
31983,1569319499,x/1999  volume 01: prelude,clamp,,n,3.96,200,3138,68,9780000000000.0,eng,2003-04-30,viz media llc
31985,1569319502,x/1999  volume 02: overture,clamp,fred burke,n,4.03,192,1092,10,9780000000000.0,eng,2003-04-30,viz media llc
31992,9861146091,鋼之鍊金術師 1,hiromu arakawa,荒川弘/方郁仁,n,4.5,183,9,1,9790000000000.0,zho,2004-06-01,東立
31993,9861146148,鋼之鍊金術師 6,hiromu arakawa,荒川弘/方郁仁,n,4.58,191,5,0,9790000000000.0,zho,2004-06-02,東立
31994,9861156534,鋼之鍊金術師 10,hiromu arakawa,荒川弘/方郁仁,n,4.6,188,3,0,9790000000000.0,zho,2005-03-23,東立
31995,9861146121,鋼之鍊金術師 4,hiromu arakawa,荒川弘/方郁仁,n,4.55,189,5,0,9790000000000.0,zho,2004-06-02,東立
31996,9861156526,鋼之鍊金術師 9,hiromu arakawa,荒川弘/方郁仁,n,4.57,184,4,0,9790000000000.0,zho,2004-12-16,東立
31997,986114613x,鋼之鍊金術師 5,hiromu arakawa,荒川弘/方郁仁,n,4.56,189,6,0,9790000000000.0,zho,2004-06-02,東立
31998,9861146105,鋼之鍊金術師 2,hiromu arakawa,荒川弘/方郁仁,n,4.52,185,5,0,9790000000000.0,zho,2004-06-01,東立
31999,9861146156,鋼之鍊金術師 7,hiromu arakawa,荒川弘/方郁仁,n,4.57,191,5,0,9790000000000.0,zho,2004-06-12,東立
32016,158134449x,the gospel according to job,mike mason,,n,4.46,448,138,19,9780000000000.0,eng,2002-10-03,crossway books
32039,240805410,avid editing: a guide for beginning and intermediate users,sam kauffmann,,n,3.83,414,5,0,9780000000000.0,eng,2003-03-17,focal press
32053,1853264172,the complete poems (poetry library),d.h. lawrence,,n,4.01,704,1564,25,9780000000000.0,eng,1994-08-05,wordsworth editions
32060,670000965,complete short stories  vol 2,d.h. lawrence,,n,4.03,303,85,8,9780000000000.0,eng,2061-07-10,penguin/viking compass (non-classics)
32065,141180307,d.h. lawrence and italy: twilight in italy/sea and sardinia/etruscan places,d.h. lawrence,,n,3.68,512,199,12,9780000000000.0,eng,1997-07-01,penguin classics
32070,140186573,the complete poems,d.h. lawrence,vivian de sola pinto/warren roberts,n,4.01,1088,62,3,9780000000000.0,eng,1994-01-01,penguin classics
32071,375753737,sons and lovers,d.h. lawrence,geoff dyer,n,3.63,654,39333,1250,9780000000000.0,eng,1999-08-17,modern library classics
32075,521294304,the woman who rode away and other stories,d.h. lawrence,christa jansohn,n,3.49,556,27,1,9780000000000.0,eng,2002-08-08,cambridge university press
32078,015603154x,amnesia moon,jonathan lethem,,n,3.49,256,2953,230,9780000000000.0,eng,2005-08-08,mariner books
32080,195098315,paul revere's ride,david hackett fischer,,n,4.12,464,3907,208,9780000000000.0,eng,1995-04-19,oxford university press  usa
32082,019512121x,the great wave: price revolutions and the rhythm of history,david hackett fischer,,n,3.97,552,204,33,9780000000000.0,eng,1999-11-11,oxford university press  usa
32083,195023668,growing old in america: the bland-lee lectures delivered at clark university,david hackett fischer,,n,4.06,252,17,1,9780000000000.0,eng,1978-04-01,oxford university press  usa
8586,515125512,odds against,dick francis,,n,4.06,277,56,4,9780000000000.0,eng,2000-04-01,jove
32096,449910830,the all-true travels and adventures of lidie newton,jane smiley,,n,3.57,452,2149,256,9780000000000.0,eng,1998-12-29,ballantine books
32097,385721870,the age of grief,jane smiley,,n,3.81,224,1389,123,9780000000000.0,eng,2002-06-11,anchor
32099,1400033179,a year at the races: reflections on horses  humans  love  money  and luck,jane smiley,,n,3.9,304,696,49,9780000000000.0,eng,2005-04-19,anchor
32102,373771665,venetia,georgette heyer,,n,4.1,364,10067,789,9780000000000.0,eng,2006-10-24,hqn
32103,99474468,lady of quality,georgette heyer,,n,3.88,267,5927,458,9780000000000.0,eng,2005-06-02,arrow
32104,99476339,false colours,georgette heyer,,n,3.86,303,4457,330,9780000000000.0,eng,2005-06-02,arrow
32105,373836082,sylvester,georgette heyer,joan wolf,n,4.11,410,10231,636,9780000000000.0,eng,2004-04-23,harlequin
32106,99474425,the convenient marriage,georgette heyer,,n,3.68,272,9272,861,9780000000000.0,eng,2005-01-06,arrow
32107,99476355,sprig muslin,georgette heyer,,n,3.81,268,5030,406,9780000000000.0,eng,2005-06-02,arrow
32108,99474395,the talisman ring,georgette heyer,,n,4.02,268,5550,478,9780000000000.0,eng,2005-01-06,arrow
32110,99474387,the nonesuch,georgette heyer,,n,4.04,304,7204,460,9780000000000.0,eng,2005-01-06,arrow
32111,373835493,the foundling,georgette heyer,kay hooper,n,3.87,406,3716,270,9780000000000.0,eng,2003-03-25,harlequin
12350,3492230024,beef,ruth ozeki,,n,3.96,383,2,0,9780000000000.0,deu,2000-04-01,piper
32115,3548601316,ali und nino,kurban said,,n,3.92,304,39,2,9780000000000.0,deu,2002-02-01,list
32121,755321367,last rights (francis hancock #1),barbara nadel,,n,3.53,352,132,15,9780000000000.0,eng,2006-01-02,headline
32122,1933397497,belshazzar's daughter (inspector ikmen #1),barbara nadel,,n,3.51,448,772,99,9780000000000.0,eng,2006-10-01,felony & mayhem
32124,747267197,deep waters (cetin ikmen  #4),barbara nadel,,n,3.99,448,301,24,9780000000000.0,eng,2002-07-01,headline
32125,755321383,after the mourning (francis hancock #2),barbara nadel,,n,3.42,352,104,11,9780000000000.0,eng,2006-12-28,headline
32129,1570671044,spiritual midwifery,ina may gaskin,,n,4.38,482,5166,429,9780000000000.0,eng,2002-01-01,book publishing company (tn)
32130,1570671818,monday night class,stephen gaskin,,n,3.89,191,59,4,9780000000000.0,eng,2005-07-31,book publishing company
32137,380731223,summer of the dragon,elizabeth peters,,n,3.92,352,2419,102,9780000000000.0,eng,2001-03-06,harpercollins
32138,380731150,devil may care,elizabeth peters,,n,3.87,352,2233,109,9780000000000.0,eng,2001-09-04,avon
13146,446609323,black friday,james patterson,,n,3.68,480,9714,220,9780000000000.0,eng,2000-04-01,vision
32144,786710659,the mammoth book of egyptian whodunnits,mike ashley,elizabeth peters/lynda s. robinson/lauren haney,n,3.91,512,161,9,9780000000000.0,eng,2002-09-20,running press
32154,1933615036,the best american classics,cook's illustrated magazine,john  burgoyne,n,4.14,421,35,4,9780000000000.0,eng,2006-09-01,cook's illustrated
32155,936184922,cook's illustrated 2005 (cook's illustrated annuals),cook's illustrated magazine,,n,4.57,206,37,1,9780000000000.0,eng,2005-11-15,america's test kitchen
32160,936184728,cook's illustrated 2003 (cook's illustrated annuals),cook's illustrated magazine,,n,4.69,212,26,0,9780000000000.0,eng,2003-11-15,boston common press
32165,964017938,cook's illustrated 1995 (cook's illustrated annuals),cook's illustrated magazine,,n,4.53,232,15,1,9780000000000.0,eng,1995-12-01,cook's illustrated
32181,6511775,zelda's cut,philippa gregory,,n,2.94,432,65,12,9780000000000.0,eng,2001-02-01,harpercollins publishers
32184,375806156,thanksgiving on thursday (magic tree house  #27),mary pope osborne,salvatore murdocca,n,3.85,73,6361,209,9780000000000.0,eng,2002-09-24,random house books for young readers
32185,1421506742,rurouni kenshin  volume 27,nobuhiro watsuki,,n,4.38,192,1598,22,9780000000000.0,eng,2006-06-06,viz media llc
32186,1591164591,ranma 1/2  vol. 27 (ranma ½ (us 2nd)  #27),rumiko takahashi,,n,4.09,200,891,13,9780000000000.0,eng,2004-08-10,viz media llc
32189,1580070914,sukhoi su-27 flanker (warbirdtech  #42),yefim gordon,peter davison,n,3.0,104,6,0,9780000000000.0,eng,2006-04-01,specialty press
32197,486256073,1001 illuminated initial letters: 27 full-color plates,owen    jones,,n,3.46,32,11,1,9780000000000.0,eng,1988-04-01,dover publications
32199,843945192,gold rage (wilderness  #27),david   robbins,david thompson,n,4.31,170,16,0,9780000000000.0,eng,1999-05-01,leisure books
32202,9875661708,asfixia,chuck palahniuk,,n,3.7,336,47,2,9790000000000.0,eng,2006-09-01,debolsillo
32213,373713010,expectant father,melinda curtis,,n,3.6,304,40,2,9780000000000.0,eng,2011-12-15,harlequin special releases
32226,804119430,horse heaven,jane smiley,,n,3.88,640,4583,328,9780000000000.0,eng,2003-08-26,ballantine books
32234,316182540,white oleander,janet fitch,,n,3.96,446,301784,6170,9780000000000.0,eng,2001-09-01,little  brown and company
32241,380784912,the night remembers (night  #1),kathleen eagle,,n,3.79,355,228,25,9780000000000.0,eng,1998-06-01,harpertorch
32254,345476999,the mephisto club (rizzoli & isles  #6),tess gerritsen,,n,4.02,355,27697,1190,9780000000000.0,eng,2006-09-12,ballantine books
32255,345476980,vanish (rizzoli & isles  #5),tess gerritsen,,n,4.12,401,46863,1157,9780000000000.0,eng,2006-08-29,ballantine books
32256,037377172x,call after midnight & under the knife,tess gerritsen,,n,3.99,555,249,20,9780000000000.0,eng,2006-04-25,harlequin
32257,553815024,the sinner (rizzoli & isles  #3),tess gerritsen,,n,4.13,419,33678,1099,9780000000000.0,eng,2005-01-17,bantem press
32258,034545894x,body double (rizzoli & isles  #4),tess gerritsen,,n,4.17,432,36595,1205,9780000000000.0,eng,2005-07-26,ballantine books
32262,671553046,life support,tess gerritsen,,n,3.99,400,11151,352,9780000000000.0,eng,1998-08-01,pocket books
32264,1400062454,the family that couldn't sleep,d.t. max,,n,3.91,299,4568,350,9780000000000.0,eng,2006-09-05,random house (ny)
32275,465069908,river out of eden: a darwinian view of life,richard dawkins,lalla ward,n,3.98,172,5891,192,9780000000000.0,eng,1996-08-23,harpercollinspublishers
32276,345346297,dragons of eden: speculations on the evolution of human intelligence,carl sagan,,n,4.18,271,15444,475,9780000000000.0,eng,1986-12-12,ballantine books
32277,1593074069,eden: it's an endless world  volume 1 (eden: it's an endless world  #1),hiroki endo,,n,3.97,216,1848,66,9780000000000.0,eng,2005-11-15,dark horse manga
32281,395877431,demonic males: apes and the origins of human violence,richard w. wrangham,dale peterson,n,4.03,368,686,64,9780000000000.0,eng,1997-11-14,mariner books
32286,822953315,a mad people's history of madness,dale peterson,,n,4.33,384,9,0,9780000000000.0,eng,1982-03-15,university of pittsburgh press
32289,743202414,a primate's memoir: a neuroscientist's unconventional life among the baboons,robert m. sapolsky,,n,4.35,304,5040,590,9780000000000.0,eng,2002-03-12,scribner
32295,875526020,blame it on the brain: distinguishing chemical imbalances  brain disorders  and disobedience,edward t. welch,,n,4.05,204,534,50,9780000000000.0,eng,1998-06-01,p & r publishing
32298,1595328408,blame!  vol. 7,tsutomu nihei,,n,4.3,210,785,13,9780000000000.0,eng,2007-02-01,tokyopop
32300,679887431,the berenstain bears and the blame game,stan berenstain,jan berenstain,n,3.87,32,745,28,9780000000000.0,eng,1997-10-07,random house books for young readers
32302,1595328416,blame!  vol. 8,tsutomu nihei,,n,4.26,216,762,13,9780000000000.0,eng,2007-05-01,tokyopop
13162,446676438,when the wind blows (when the wind blows  #1),james patterson,,n,3.93,416,42701,1337,9780000000000.0,eng,2000-04-01,grand central publishing
32307,765315084,blame it on paris,laura florand,,n,3.53,384,358,63,9780000000000.0,eng,2006-10-03,forge books
32313,99493675,no wind of blame (inspector hemingway #1),georgette heyer,,n,3.78,352,96,17,9780000000000.0,eng,2006-09-07,arrow
32316,1571458689,uncle john's presents blame it on the weather: amazing weather facts,david w. phillips,michael parfit/suzanne chisholm/bathroom readers' institute,n,3.57,240,7,1,9780000000000.0,eng,2002-11-01,portable press
32317,553285556,who's to blame (sweet valley high  #66),francine pascal,kate william,n,3.36,152,406,5,9780000000000.0,eng,1990-06-01,bantam
15888,1573227951,an instance of the fingerpost,iain pears,,n,3.94,691,19134,1081,9780000000000.0,eng,2000-04-01,riverhead books
32328,034549279x,air gear  vol. 2 (air gear  #2),oh! great,大暮 維人,n,4.04,224,686,8,9780000000000.0,eng,2006-10-31,del rey
32329,345492803,air gear  vol. 3 (air gear  #3),oh! great,大暮 維人,n,4.09,224,609,3,9780000000000.0,eng,2007-01-30,del rey
32330,345492781,air gear  vol. 1 (air gear  #1),oh! great,大暮 維人,n,3.92,224,1875,37,9780000000000.0,eng,2006-07-25,del rey
32331,345492811,air gear  vol. 4 (air gear  #4),oh! great,大暮 維人,n,4.07,224,467,2,9780000000000.0,eng,2007-05-01,del rey
32338,765804719,fire in the minds of men: origins of the revolutionary faith,james h. billington,,n,4.54,677,96,9,9780000000000.0,eng,1980-01-01,basic books
32349,60723513,mutant message down under,marlo morgan,,n,3.79,187,11224,1249,9780000000000.0,eng,2004-05-25,harper perennial
32350,1932442529,mutants & masterminds: rpg,steve kenson,ramón pérez,n,3.81,253,305,8,9780000000000.0,eng,2005-11-01,green ronin publishing
32351,142004820,mutants: on genetic variety and the human body,armand marie leroi,,n,4.05,448,3040,200,9780000000000.0,eng,2005-01-25,penguin books
32353,785121943,the new mutants classic  vol. 1,chris claremont,bob mcleod,n,3.75,240,697,43,9780000000000.0,eng,2006-05-03,marvel
32358,155652398x,james dean: the mutant king: a biography,david dalton,,n,4.07,384,491,29,9780000000000.0,eng,2001-09-01,chicago review press
32370,312423799,dry,augusten burroughs,,n,4.03,293,77100,3112,9780000000000.0,eng,2004-04-01,picador usa
32373,936197447,yes  your teen is crazy!: loving your kid without losing your mind,michael j. bradley,,n,4.29,332,792,138,9780000000000.0,eng,2002-11-08,harbor press
32386,849531178x,el retrato de dorian gray,oscar wilde,,n,4.08,251,43,5,9790000000000.0,spa,2006-04-07,mestas ediciones
32396,743485041,henry iv  part 1,william shakespeare,barbara a. mowat/paul werstine,n,3.83,336,1604,146,9780000000000.0,eng,2005-01-01,simon  schuster
32398,074348505x,henry iv  part 2,william shakespeare,barbara a. mowat/paul werstine,n,3.8,400,692,89,9780000000000.0,eng,2006-01-01,simon  schuster
32400,141016701,henry iv  part ii,william shakespeare,,n,3.8,336,22,4,9780000000000.0,eng,2005-04-26,penguin uk
32401,1904271065,king henry iv  part 2,william shakespeare,arthur raleigh humphreys,n,3.8,336,262,21,9780000000000.0,eng,2067-10-12,bloomsbury arden shakespeare
32408,8838461139,piccole donne,louisa may alcott,jame's prunier/laura cangemi,n,3.98,288,83,5,9790000000000.0,ita,2001-04-15,piemme
32410,393979318,i henry iv,william shakespeare,gordon mcmullan,n,3.83,432,89,11,9780000000000.0,eng,2003-04-22,w. w. norton & company
32413,714541109,collected plays: henry iv  the man with the flower in his mouth  right you are,luigi pirandello,henry reed,n,3.92,236,12,1,9780000000000.0,eng,1987-07-01,riverrun press (new york  ny)
32414,032118274x,henry iv  parts i & ii,william shakespeare,ronald k. levao,n,3.85,400,58,2,9780000000000.0,eng,2006-12-01,pearson
32417,451217411,black sunday,thomas  harris,,n,3.6,311,6969,173,9780000000000.0,eng,2005-11-01,nal
25841,340774770,the road to war  1933 39,andrew      hunt,,n,0.0,128,0,0,9780000000000.0,eng,2000-04-01,hodder & stoughton educational division
32419,434009059,the hannibal lecter trilogy,thomas  harris,,n,4.42,1222,808,29,9780000000000.0,eng,2005-11-03,william heinemann ltd.
32421,553588257,velocity,dean koontz,,n,3.86,460,53394,1527,9780000000000.0,eng,2006-04-25,bantam
32422,425203891,hideaway,dean koontz,,n,3.84,413,30539,453,9780000000000.0,eng,2005-07-05,berkley
32424,425192032,lightning,dean koontz,,n,4.06,384,49312,1644,9780000000000.0,eng,2003-09-02,berkley
28209,451409221,the medusa stone (philip mercer  #3),jack du brul,,n,4.1,464,1355,43,9780000000000.0,eng,2000-04-01,nal
32427,517064871,the servants of twilight / darkfall / phantoms,dean koontz,leigh nichols,n,4.24,752,3336,24,9780000000000.0,eng,1991-07-27,wings
32428,425136981,shadow fires,leigh nichols,dean koontz,n,3.78,528,9553,167,9780000000000.0,eng,1993-06-01,berkley
32430,425195481,the bad place,dean r. koontz,,n,3.9,417,30574,519,9780000000000.0,eng,2004-07-06,berkley
32432,553579754,fear nothing (moonlight bay  #1),dean koontz,,n,4.0,448,31462,833,9780000000000.0,eng,1998-12-01,bantam books
32433,425147517,the key to midnight,dean koontz,leigh nichols,n,3.95,419,24594,239,9780000000000.0,eng,1995-06-01,berkley books
32434,425210758,mr. murder,dean koontz,,n,3.76,493,22577,448,9780000000000.0,eng,2006-07-05,berkley
32435,425181103,phantoms,dean koontz,,n,3.94,448,61123,1047,9780000000000.0,eng,2002-02-05,berkley
32437,553584480,the face,dean koontz,,n,3.71,649,18747,559,9780000000000.0,eng,2004-04-27,bantam
32438,425099334,shattered,dean koontz,,n,3.9,289,19637,228,9780000000000.0,eng,1985-02-15,berkley
28570,671038443,the devil's teardrop,jeffery deaver,,n,4.0,451,6283,268,9780000000000.0,eng,2000-04-01,simon & schuster
32441,553804812,the good guy,dean koontz,,n,3.82,386,29967,1317,9780000000000.0,eng,2007-05-29,bantam
32443,425153975,the eyes of darkness,leigh nichols,dean koontz,n,3.88,366,16242,298,9780000000000.0,eng,1996-07-01,berkley
32446,451205421,the door to december,richard paige,dean koontz,n,3.95,518,32385,581,9780000000000.0,eng,2002-06-01,berkley books
32453,747236380,the servants of twilight,leigh nichols,dean koontz,n,3.83,499,15666,209,9780000000000.0,eng,1991-05-16,headline feature
32456,425214591,darkfall,dean koontz,,n,3.82,371,17016,364,9780000000000.0,eng,2007-02-06,berkley
32461,312867573,ghosts and grisly things,ramsey campbell,jack dann/dennis etchison,n,3.73,300,202,14,9780000000000.0,eng,2001-10-11,tor books
32483,140007598x,shakespeare: the biography,peter ackroyd,,n,3.99,608,1541,131,9780000000000.0,eng,2006-11-14,anchor
32484,321272501,the necessary shakespeare,william shakespeare,,n,4.31,896,91,10,9780000000000.0,eng,2004-08-27,longman publishing group
32487,385722141,shakespeare after all,marjorie garber,,n,4.38,1008,852,62,9780000000000.0,eng,2005-09-20,anchor books
32488,385720858,playing shakespeare: an actor's guide,john   barton,luann walther,n,4.35,288,456,27,9780000000000.0,eng,2001-08-21,anchor
32498,739312642,john grisham value collection: a time to kill  the firm  the client,john grisham,michael beck/blair brown/d.w. moffett,y,4.5,0,476,9,9780000000000.0,eng,2004-06-01,random house audio
32499,385339704,the pelican brief,john grisham,,n,4.0,400,340714,1942,9780000000000.0,eng,2006-04-25,delta
32500,316154970,the harry bosch novels  volume 1: the black echo / the black ice / the concrete blonde (harry bosch #1-3),michael connelly,,y,4.34,794,2023,83,9780000000000.0,eng,2001-10-22,little  brown & company
32501,316734950,echo park (harry bosch  #12; harry bosch universe  #16),michael connelly,,n,4.12,405,36333,1511,9780000000000.0,eng,2006-10-09,little  brown & company
28944,1854596012,abandonment,kate atkinson,traverse theatre,n,3.61,96,82,6,9780000000000.0,eng,2000-04-01,nick hern books
32503,316614564,the harry bosch novels  volume 2: the last coyote / trunk music / angels flight (harry bosch  #4-6),michael connelly,,y,4.49,821,2026,27,9780000000000.0,eng,2003-11-03,little  brown and company
32505,446699551,the closers (harry bosch  #11; harry bosch universe  #14),michael connelly,,n,4.13,432,29913,1282,9780000000000.0,eng,2006-10-02,grand central publishing
32506,446690457,the poet (jack mcevoy  #1; harry bosch universe  #5),michael connelly,,n,4.2,510,64309,2025,9780000000000.0,eng,2002-07-01,grand central publishing
32507,044661162x,chasing the dime,michael connelly,,n,3.96,448,26998,828,9780000000000.0,eng,2003-09-01,warner books
32508,446612731,the black echo (harry bosch  #1; harry bosch universe  #1),michael connelly,,n,4.1,482,125864,3198,9780000000000.0,eng,2002-12-01,grand central publishing
32509,1853261408,tales from shakespeare,charles lamb,mary lamb/arthur rackham,n,3.96,278,117,11,9780000000000.0,eng,1994-08-05,wordsworth editions
32510,425213102,shakespeare's champion (lily bard  #2),charlaine harris,,n,3.83,214,13896,537,9780000000000.0,eng,2006-12-05,berkley books
32511,393050572,will in the world: how shakespeare became shakespeare,stephen greenblatt,,n,3.94,430,421,70,9780000000000.0,eng,2004-09-30,w.w. norton & company (ny/london)
32514,671722875,sonnets,william shakespeare,barbara a. mowat/paul werstine,n,4.25,391,701,41,9780000000000.0,eng,2004-02-01,simon  schuster
32516,425196992,shakespeare's trollop (lily bard  #4),charlaine harris,,n,3.87,194,12212,367,9780000000000.0,eng,2004-05-04,berkley
32517,375509178,shakespeare's kitchen: renaissance recipes for the contemporary cook,francine segan,tim turner/patrick o'connell,n,4.01,288,111,13,9780000000000.0,eng,2003-10-14,random house
30542,295979259,the art of the ridiculous sublime: on david lynch's lost highway,slavoj žižek,marek wieczorek,n,3.72,56,275,22,9780000000000.0,eng,2000-04-01,university of washington press
32522,674637127,the art of shakespeare's sonnets,helen vendler,,n,4.3,692,613,25,9780000000000.0,eng,1999-11-01,belknap press of harvard university press
32523,553804324,hide (detective d.d. warren  #2),lisa gardner,,n,4.16,375,26891,1501,9780000000000.0,eng,2007-01-30,bantam books
32527,553584537,alone (detective d.d. warren  #1),lisa gardner,anna fields,n,3.96,451,44349,1850,9780000000000.0,eng,2005-12-27,bantam
32530,553578685,the third victim (quincy & rainie  #2),lisa gardner,,n,4.16,384,24599,518,9780000000000.0,eng,2001-01-30,bantam
32532,393320030,on becoming a novelist,john gardner,raymond carver,n,4.11,150,2316,204,9780000000000.0,eng,1999-10-17,w. w. norton & company
32533,679734031,the art of fiction: notes on craft for young writers,john gardner,,n,4.0,224,5019,408,9780000000000.0,eng,1991-06-04,vintage
32534,811216373,october light,john gardner,tom bissell,n,3.88,399,843,61,9780000000000.0,eng,2005-10-17,new directions
32537,393312879,excellence,john w. gardner,,n,3.82,176,49,8,9780000000000.0,eng,1995-04-17,w. w. norton  company
32540,878054898,conversations with bernard malamud (literary conversations),j. michael lennon,lawrence m. lasher,n,4.0,156,0,0,9780000000000.0,eng,1991-04-28,university press of mississippi
32552,1593080646,essential tales and poems,edgar allan poe,benjamin f. fisher,n,4.36,688,66382,109,9780000000000.0,eng,2004-10-25,barnes  noble classics
32558,1883011388,poetry  tales and selected essays,edgar allan poe,gary richard thompson/g.r. thompson/patrick f. quinn,n,4.41,1520,170,13,9780000000000.0,eng,1996-10-01,library of america
32560,805208739,the complete stories,franz kafka,nahum n. glatzer/john updike,n,4.35,488,168,12,9780000000000.0,eng,1995-11-14,schocken books
32561,805208860,the sons,franz kafka,edwin muir/willa muir/eithne wilkins/ernst kaiser/mark anderson/arthur s. wensinger,n,3.95,167,529,37,9780000000000.0,eng,1989-08-05,schocken
32572,1593081804,the metamorphosis and other stories,franz kafka,donna freed/jason baker,n,4.03,191,132,19,9780000000000.0,eng,2004-09-20,barnes  noble classics
32574,684194260,the metamorphosis and other stories,franz kafka,joachim neugroschel,n,4.03,227,61,6,9780000000000.0,eng,1993-12-01,scribner book company
32576,671684027,metamorphosis (star trek: the next generation),jean lorrah,,n,3.72,371,1399,49,9780000000000.0,eng,1990-03-01,pocket books
